title,URL,description,success,user_agent,date
#indigenousprosperity | NACCA,https://www.linkedin.com/posts/naccainfo_indigenousprosperity-activity-7253344363739541504-5dMs,"Driving Economic Growth through Indigenous Entrepreneurship.

By fostering Indigenous Entrepreneurship, we strengthen our economies, promote financial independence, and build resilient communities. Together, we create lasting economic impact and opportunities for future generations. 

#IndigenousProsperity",True,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",Unknown
#indigenomics #reconciliation #telus | Jen Newsted,https://www.linkedin.com/posts/jennewsted_indigenomics-reconciliation-telus-activity-7136399479271813121-KTCm,"This year I was gifted ample connection to many fantastic humans who walked alongside the Indigenomics Institute to advance #Indigenomics

A trio of fantastic humans that I want to shine my gratitude on are Tashia Kootenayoo, Stephanie Han and Jen Howton from TELUS. It has been a delight to work with these three, to engage in truthful and curious conversations, and have their support in advancing economic reconciliation. Much gratitude to each of you for how you show up!

Last night I read TELUS&#39; recently released 2023 Indigenous Reconciliation and Connectivity Report and I would encourage folks to do the same.  https://lnkd.in/g3Yuk7xm

I encourage folks to read it for three reasons. The first reason is we, non-Indigenous folks, are grossly overdue on our collective duty to be responding to truth and reconciliation. The second reason is because I have experience both working in telecommunications and leading the Canadian Council for Aboriginal Business Progressive Aboriginal Relations program and I know just how much persistent, intentional effort is required to prioritize reconciliation and shift behaviours inside both giant and small working environments as the barriers to allow change to transpire can and do run deep within each of us as individuals, as a collective and in the colonial system we exist within. 

The third reason is when I read this report I can see that TELUS is both acknowledging they have learning to do AND that they are implementing their learnings from the Indigenous voices they are learning from. This is what reconciliation looks like my friends. 

It looks like Johnny Kelto III being the first voice we hear from followed by acknowledgments of the obligation and responsibility that we non-Indigenous folks/businesses have to ensure there is no longer misappropriation of Indigenous art/artists. 

It looks like bringing our responsibility to be responding to TRC Call to Action 92 to life through prioritized actions that are progressing, not just words in polished corporate copy on websites. 

Give the Indigenous Reconciliation and Connectivity Report a read and invite curiosity in to ask where reconciliation is at with your company/business/self and what will your company/business/self start shifting to ensure you are progressing in persistent, intentional reconcili-ACTION?

No matter how big or small our places of work are reconciliation is required, and it is not difficult. The difficulty, is a barrier that stems from the discomfort of being responsible to acknowledge difficult truths. We must have truth centered in order for reconciliation to happen. So let&#39;s get truthful.

#Reconciliation #TELUS",True,"Mozilla/5.0 (Linux; Android 10; SM-G981B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.162 Mobile Safari/537.36",Unknown
#indigenousprosperity | NACCA,https://www.linkedin.com/posts/naccainfo_indigenousprosperity-activity-7158776144656289792-oggp,"Join us for an inspiring celebration of Indigenous business, economy, and prosperity. Get ready to engage, celebrate, and gain valuable insights into the world of Indigenous entrepreneurship and economic growth.  

We&#39;re excited to share, learn, and celebrate with you!  

#IndigenousProsperity",True,"Mozilla/5.0 (Linux; Android 10; SM-G981B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.162 Mobile Safari/537.36",Unknown
#indigenousbusinessreport #ccib #indigenousbusiness | Ashley Huston / MediaEdge,https://www.linkedin.com/posts/ashley-huston-mediaedge-68333040_indigenousbusinessreport-ccib-indigenousbusiness-activity-7308583725791854592-_QIz,"Don&#39;t miss your chance to secure your space in Issue 2 of the #IndigenousBusinessReport from the Canadian Council for Indigenous Business, space reservations close TOMORROW!

Indigenous Business Report is the official publication and voice of Canadian Council for Indigenous Business (CCIB). Published quarterly, Indigenous Business Report is the largest Indigenous business magazine in Canada. It is the country’s most reliable source of information on Indigenous business activity from coast to coast to coast. Readers can learn strategies to leverage new and existing business relationships and discover emerging procurement channels and networking opportunities to optimize their business potential. The magazine also provides an innovative forum for businesses, entrepreneurs and corporations to connect and form new relationships.

Click here to view the latest edition of the Indigenous Business Report - https://lnkd.in/gyrRqiCz
 
Indigenous Business Report is distributed to more than 9,500+ readers each quarter, in both print and digital formats, reaching key industry personnel, thought leaders and businesses across the country, including Fortune 500 companies. The publication is distributed at CCIB’s many business forums and events, as well as train stations, airports, universities, libraries and Indigenous student centres. As well, it is promoted on all CCIB social media platforms, and its advertisers and contributors are tagged on LinkedIn. In short, Indigenous Business Report provides unparalleled exposure to the Indigenous economy in Canada.
 
Your Target Audience: The Indigenous Business Report offers the exceptional opportunity to reach a target audience of key decision makers, and leaders of Indigenous and non-Indigenous businesses and companies in Canada and beyond. Categories include: • Band Offices Across Canada • Construction • Corporate &amp; Affiliate Members • Employment Agencies • Energy • Food &amp; Beverage • Forestry • Government Officials &amp; Indigenous Services • Information Technology • Mining • Natural Resources • Oil &amp; Gas • Retail • Solar • Tourism • Windpower

Join the growing list of companies who have already secured their space in this edition:

Benedict Pipeline
Carpenters’ Regional Council
C&amp;V Facilities Maintenance Services Inc
Bison Modular
Barrier Group
Worley
Capital Power
Cementation Americas
Bruce Power
Citxw Nlaka&#39;pamux Assembly
Badger Infrastructure Solutions
Diversified Transportation
E.S. FOX LIMITED
Explore Inc.
A2Z Safety &amp; Training LTD 
LIUNA
First Nations Executive Education
NWT Group of Companies Ltd.
Motion
MCW Group of Companies
OCTO Mechanical Inc.
Michels Canada
One Track Janitorial
Pantara Equipment Rentals
Nuez Acres™️
Mustimuhw 

Are you interested in learning more about the Indigenous Business Report?
For detailed information, please email me at ashleyh@mediaedgepublishing.com

#CCIB #IndigenousBusiness",True,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Unknown
Ignite Indigenous Prosperity – Building Canada’s Economic Future | Shannin Metatawabin ICD.D,https://www.linkedin.com/posts/shanninmetatawabin_ignite-indigenous-prosperity-building-canada-activity-7311109336129232896-3d8-,Great overview of some of our key initiatives...nice work Shannon. #IndigenousProsperity #indigenousbusinesses,True,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Unknown
"#indigenomics #indigenousbusiness #community #empowerment #esg #nwt… | Paul Gruner, MBA, CPA, ICD.D",https://www.linkedin.com/posts/paul-gruner-mba-cpa-icd-d-40b7595_indigenomics-indigenousbusiness-community-activity-7288219557771558912-3TPs,"It has been a busy week at AME Roundup in Vancouver. The highlight was definitely Tlicho night where there 500 attendees. Amazing opportunity to catch up with old friends and make new ones. The event had beautiful ice sculptures of each of the communities and some amazing drumming by Tlicho drummers.  They celebrated later in the week attending the hockey game raising the Tlicho flag proudly. 

Thanks all for an amazing week. 

#indigenomics #indigenousbusiness #community #empowerment #esg #nwt #yellowknife #AME #mining #naturaldiamonds",True,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:90.0) Gecko/20100101 Firefox/90.0,Unknown
"- The Hub | Carol Anne Hilton, MBA, ICD.D",https://www.linkedin.com/posts/carol-anne-hilton-mba-icd-d-b4416029_the-hub-activity-7163574476775907330-DzJH,#indigenomics in action!,True,"Mozilla/5.0 (Linux; Android 10; SM-G981B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.162 Mobile Safari/537.36",Unknown
#indigenousbusiness #indigenousentrepreneur #indigpreneur… | Trent Billette 🪶,https://www.linkedin.com/posts/trent-billette-%F0%9F%AA%B6-aa3982261_indigenousbusiness-indigenousentrepreneur-activity-7294024871716524033-tlQS,"Connect with Me – Let’s Build Together!

Are you an Indigenous entrepreneur looking for support, mentorship, or collaboration? Indigpreneur is all about empowering our people through business, innovation, and community.

I’m opening up 1-on-1 meeting slots to connect with Indigenous entrepreneurs, creators, and business leaders who want to:
✅ Get guidance on starting or growing a business.
✅ Discuss funding, marketing, or digital tools.
✅ Explore collaboration opportunities.
✅ Share your vision and see how we can work together.

Whether you’re just starting out or scaling up, I’d love to hear your story and see how we can support each other on this journey.

👉 Book a meeting with me here: https://lnkd.in/gQmu-McN

JOIN INDIGPRENEUR: indig.club

Let’s connect and build something powerful for our people!

#IndigenousBusiness #IndigenousEntrepreneur #Indigpreneur #IndigenousEconomy #Entrepreneurship #Networking #BookAMeeting",True,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0,Unknown
Looking forward to the discussion! | Fred Di Blasio,https://www.linkedin.com/posts/alfredodiblasio_looking-forward-to-the-discussion-activity-7242651952830939137-_ENO,Looking forward to the discussion!,True,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",Unknown
"#indigenomics #economicreconciliation #indigenousprosperity… | Carol Anne Hilton, MBA, ICD.D",https://www.linkedin.com/posts/carol-anne-hilton-mba-icd-d-b4416029_indigenomics-economicreconciliation-indigenousprosperity-activity-7290861095647330306-kbzp,"It’s time to recognize the power, innovation, and leadership of Indigenous businesses, entrepreneurs, and communities driving economic reconciliation.

 Join the movement and commit to economic reconciliation as an essential step toward shared prosperity. Subscribe to our newsletter here: https://lnkd.in/ggNFEtq3

#Indigenomics #EconomicReconciliation #IndigenousProsperity #FutureofIndigenomics #IndigenousBusiness #EconomicInclusion",True,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Unknown
#indigenomics | Shannen Z.,https://www.linkedin.com/posts/shannenzaturecky_indigenomics-activity-7275214059854077953-4Uzc,"Amazing opportunity below 👇🏼 

#indigenomics",True,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",Unknown
"#womeninwood #womeninbusiness #indigenomics | Kim Lefebvre, RPF",https://www.linkedin.com/posts/kim-lefebvre-rpf-9ba59974_womeninwood-womeninbusiness-indigenomics-activity-6863934176035504128-Z56x,"One of those feel-good moments when you’re hanging out with some great professional women talking about Indigenous partnerships in residual fibre/waste wood utilization (go forestry!), and realize the giant off-road logging truck behind you is also being driven by a woman! Jill from Wahkash Contracting is my new hero and totally made our day at Atli Chip Ltd. with Lana Wilhelm, RPF

#womeninwood #womeninbusiness  #indigenomics",True,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 Edg/91.0.864.59",Unknown
#indigenousprosperity | David Tordjman,https://www.linkedin.com/posts/dtordjmancsl_indigenousprosperity-activity-7055314428518395904-7wMV,"I attended an amazing conference held by NACCA with so many inspiring stories of success by entrepreneurs across the country. Leading the way in First Nation and Indigenous economic development are the youth, they have a vision for the future of their communities and it looks bright. 
#indigenousprosperity",True,Mozilla/5.0 (X11; Linux x86_64; rv:90.0) Gecko/20100101 Firefox/90.0,Unknown
"I met Carol Anne Hilton, MBA, ICD.D  at SOCAP, impact investing in San… | Sara Cole Stratton",https://www.linkedin.com/posts/saracolestratton_i-met-carol-anne-hilton-mba-icdd-at-socap-activity-7286856316793364480-cFh9,"I met Carol Anne Hilton, MBA, ICD.D  at SOCAP, impact investing in San Fran. An incredible wahine! Indigenomics 50 sounds awesome to be part of.
Te Taumata",True,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",Unknown
"New site documents #landback movement, supporting return of land to… | The Land Back Foundation",https://www.linkedin.com/posts/the-land-back-foundation_new-site-documents-landback-movement-supporting-activity-7130647237910544384-15Qn,"News from turtle island! We are big fans of using maps to tell stories. There is similar work being done here right now in our universities, can’t wait for them to finish.",True,Mozilla/5.0 (X11; Linux x86_64; rv:90.0) Gecko/20100101 Firefox/90.0,Unknown
"#indigenomics #indigenomicslegodesign #indigenouseconomy… | Carol Anne Hilton, MBA, ICD.D",https://www.linkedin.com/posts/carol-anne-hilton-mba-icd-d-b4416029_indigenomics-indigenomicslegodesign-indigenouseconomy-activity-7285047798993928195-JER6,"The Indigenomics Institute is excited to launch  Indigenomics 50-  an ambitious challenge designed to guide 50 leading companies and organizations through the Indigenomics LEGO DESIGN Reconciliation Action Planning Sessions in 2025. This initiative leverages an innovative, interactive approach that integrates the principles of collaboration, creativity, and accountability to support organizations in embedding reconciliation outcomes into their core strategies.

Kicking off in Vancouver on April 7th, the sessions will take place throughout the year across the country. Participants will co-create actionable reconciliation plans that align with economic inclusion, cultural respect, and partnerships with Indigenous communities. 

Be part of reconciliation-driven innovation! 

Email info@indigenomics.com to register. Limited spots available.

#Indigenomics #Indigenomicslegodesign #Indigenouseconomy #Economicreconciliation #Canpoli",True,"Mozilla/5.0 (Linux; Android 10; SM-G981B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.162 Mobile Safari/537.36",Unknown
Indigenomics posted on LinkedIn,https://www.linkedin.com/posts/indigenomics-institute_indigenomics-nuuchahnulthstrong-activity-6864064479462854656-uwuh,Indigenomics posted on LinkedIn,True,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:90.0) Gecko/20100101 Firefox/90.0,Unknown
"#indigenomicsinaction | Carol Anne Hilton, MBA, ICD.D",https://www.linkedin.com/posts/carol-anne-hilton-mba-icd-d-b4416029_indigenomicsinaction-activity-7301314925321166849-swTN,"The Rise of Indigenous Economic Power —Pre-order now available!

https://lnkd.in/gWqB2hQD

#Indigenomicsinaction",True,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",Unknown
"The Indigenous Economy Is About to Take Off - Macleans.ca | Carol Anne Hilton, MBA, ICD.D",https://www.linkedin.com/posts/carol-anne-hilton-mba-icd-d-b4416029_the-indigenous-economy-is-about-to-take-off-activity-7272077864039018498-90XW,bam! #indigenomics #indigenouseconomy #cdnecon https://lnkd.in/g23kvDAY,True,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36",Unknown
